reaction_id,standard_dGr_prime(kJ/mol),SD(kJ/mol)
HMR_0439,13.286098626180596,0.3780772686004638
HMR_0462,-9.155273232863692e-07,9.109383427130524e-06
HMR_0463,-15.7295576541028,8.530537605285645
HMR_0467,-2.441406195430318e-06,2.429168671369553e-05
HMR_0468,,
HMR_0469,67.5168259635518,0.3780740797519684
HMR_0470,,
HMR_0477,,
HMR_0478,-33.19885917300209,7.488845348358154
HMR_0482,3.6289381956539337,12.941991806030272
HMR_0484,-32.61824183342568,0.7818143963813782
HMR_0486,-10.366983714096577,2.003761053085327
HMR_0487,-10.36697894572437,2.0037736892700195
HMR_0488,-10.366994204513432,2.00378680229187
HMR_0489,-10.366990389816152,2.003757953643799
HMR_0490,,
HMR_0491,-10.372513421365888,2.003757953643799
HMR_0492,44.3752573791929,6.408823013305664
HMR_0495,-10.37079154473244,2.0037946701049805
HMR_0496,-10.366985621444996,2.003753185272217
HMR_0497,-10.366975131027353,2.0037708282470703
HMR_0498,-10.366961779586925,2.003770112991333
HMR_0500,-10.3669684553073,2.003777265548706
HMR_0501,-10.366966547958668,2.003786325454712
HMR_0503,,
HMR_0504,-10.370800127801786,2.0037786960601807
HMR_0505,-10.366972270004418,2.00378942489624
HMR_0506,-10.366995158187962,2.003762006759644
HMR_0507,-10.36696654795844,2.003777980804444
HMR_0508,-10.366958918563938,2.003769397735596
HMR_0509,-10.36696654795847,2.003777027130127
HMR_0510,-10.36697703837595,2.0037763118743896
HMR_0511,,
HMR_0512,-10.372500069925522,2.003775119781494
HMR_0513,-10.36698562144504,2.003758192062378
HMR_0514,-10.366998019211294,2.0037643909454346
HMR_0515,-10.36699325083957,2.0037500858306885
HMR_0516,-10.366973223678926,2.003751039505005
HMR_0517,-10.36699229716487,2.0037755966186523
HMR_0518,-10.366992297164636,2.003771543502808
HMR_0519,-10.366983714096024,2.003781795501709
HMR_0520,-10.366966547958938,2.0038034915924072
HMR_0521,,
HMR_0522,-10.366990389816069,2.0037808418273926
HMR_0523,-10.368688987722358,2.003791332244873
HMR_0524,,
HMR_0525,-10.37250293094798,2.0037729740142822
HMR_0526,-10.370794405755888,2.003777980804444
HMR_0527,,
HMR_0528,-10.368717597952076,2.003756284713745
HMR_0529,-10.216714699313137,1.9954626560211184
HMR_0530,-10.366980853073414,2.0037782192230225
HMR_0531,-10.366975131027315,2.0037856101989746
HMR_0532,-10.366968455307102,2.003781080245972
HMR_0533,-10.366989436142036,2.0037660598754883
HMR_0535,-10.368699478139751,2.003789186477661
HMR_0536,-10.36697703837578,2.00376296043396
HMR_0538,-10.370797266778652,2.003784418106079
HMR_0539,,
HMR_0540,-10.36871950530071,2.00377893447876
HMR_0541,-10.216718514010566,1.9954588413238523
HMR_0542,-10.366978945724584,2.003748178482056
HMR_0543,-10.366990389816351,2.003793954849243
HMR_0544,-3.5210334414187088,2.00376558303833
HMR_0545,,
HMR_0546,,
HMR_0547,,
HMR_0548,,
HMR_0549,,
HMR_0550,,
HMR_0551,,
HMR_0552,,
HMR_0553,,
HMR_0555,,
HMR_0556,,
HMR_0557,,
HMR_0558,,
HMR_0559,,
HMR_0560,,
HMR_0561,,
HMR_0578,,
HMR_0579,,
HMR_0580,,
HMR_0581,,
HMR_0582,-84.70167201884021,18.068578720092773
HMR_0586,-24.87664578738398,18.06861686706543
HMR_0587,102.93369107249616,2.429168853268493e-05
HMR_0588,,
HMR_0589,,
HMR_0590,,
HMR_0591,,
HMR_0592,,
HMR_0593,,
HMR_0594,,
HMR_0597,-11.469401615055627,0.5467561483383179
HMR_0598,-11.469399707706994,0.5467539429664612
HMR_0599,-11.469401615055627,0.546761155128479
HMR_0600,-11.469401615055627,0.5467565059661865
HMR_0601,-11.469399707706994,0.5467581748962402
HMR_0602,-11.46940066138131,0.5467607975006104
HMR_0605,,
HMR_0607,-24.22335785218444,18.18805503845215
HMR_0612,168.553039129105,3.6600740713765845e-05
HMR_0613,-22.14242246016981,18.255069732666016
HMR_0614,,
HMR_0615,,
HMR_0616,,
HMR_0625,-12.820165133354148,3.6353628635406494
HMR_0629,-22.25783995070872,3.94034194946289
HMR_0630,-15.729555746754167,8.530538558959961
HMR_0632,,
HMR_0633,-11.998045131063906,7.259768962860107
HMR_0634,3.162293679761383,4.257014751434326
HMR_0641,-20.09718098300639,1.5006972551345823
HMR_0642,,
HMR_0643,,
HMR_0644,,
HMR_0645,-12.752993624857847,6.451860904693604
HMR_0646,-20.42819931118297,41.98459243774414
HMR_0647,-60.12481688508329,42.498291015625
HMR_0652,-87.37091598891669,2.429168853268493e-05
HMR_0653,,
HMR_0654,-16.938604110509132,31.418107986450195
HMR_0657,45.886082437840734,32.34860610961914
HMR_0663,-24.71536690522503,2.146620750427246
HMR_0664,-2.441406195430318e-06,1.1960400115640368e-05
HMR_0665,,
HMR_0667,,
HMR_0668,-15.378859983117763,7.316259860992432
HMR_0669,-15.378861890466396,7.316259860992432
HMR_0670,-15.378859983117763,7.316259384155273
HMR_0671,-15.378861890466396,7.316259860992432
HMR_0672,-15.378861890466396,7.316259860992432
HMR_0673,-20.713043342324347,3.3268370628356934
HMR_0674,-15.23783162952125,0.3612964153289795
HMR_0675,-15.23783162952125,0.3612974882125854
HMR_0676,-15.23783162952125,0.3612972497940063
HMR_0677,-15.23783162952125,0.3612973093986511
HMR_0678,-15.23783162952125,0.3612964451313019
HMR_0679,-11.612001586221272,6.451866626739502
HMR_0680,-11.612001586221272,6.45186710357666
HMR_0681,-11.612000632546955,6.45186710357666
HMR_0682,-11.611997771524004,6.451870918273926
HMR_0683,-11.611997771524004,6.451869487762451
HMR_0684,-11.611997771524004,6.451870441436768
HMR_0685,,
HMR_0686,,
HMR_0687,,
HMR_0688,,
HMR_0689,,
HMR_0690,,
HMR_0691,,
HMR_0692,,
HMR_0703,-26.496675491333008,15.144123077392578
HMR_0705,-19.584991455078125,4.061200141906738
HMR_0706,0.4904138147830963,8.374698638916016
HMR_0707,44.77540906215831,2.3567790776724e-05
HMR_0708,-39.2983487605989,11.447636604309082
HMR_0715,-408.7942693845431,7.834282875061035
HMR_0716,-1.907561196922579,10.249507904052734
HMR_0717,-54.75815677728269,0.0
HMR_0718,4.651133853060497,12.85071086883545
HMR_0719,-21.38405233223026,0.9519501328468324
HMR_0733,,
HMR_0750,,
HMR_0753,-7.812796736643863,44.00153732299805
HMR_0758,,
HMR_0761,-19.16817873418432,1.5825245380401611
HMR_0763,,
HMR_0765,,
HMR_0767,-10.21429411355411,0.3064107596874237
HMR_0769,-446.12674464457103,2.796316039166413e-05
HMR_0770,52.485485466444274,2.283726462337654e-05
HMR_0771,-1.220703097715159e-06,5.5926320783328265e-05
HMR_0775,-16.330069362058843,42.65317916870117
HMR_0783,-16.156817454166514,42.65318298339844
HMR_0792,,
HMR_0793,-6.535395396105571,1.094835877418518
HMR_0795,,
HMR_0803,,
HMR_0805,-38.64152039712249,8.7415189743042
HMR_0806,-51.32440737600564,8.741515159606934
HMR_0807,13.618605090823593,8.658675193786621
HMR_0808,17.497877736254395,8.65868091583252
HMR_0809,-14.510862031772064,1.472624897956848
HMR_0810,-40.61647862408356,8.896370887756348
HMR_0811,15.593539475926733,8.8099365234375
HMR_0812,,
HMR_0813,,
HMR_0814,,
HMR_0815,,
HMR_0816,-14.510885159591496,1.4726272821426392
HMR_0817,-49.20082133623956,10.081711769104004
HMR_0819,-11.192878883639295,1.009191393852234
HMR_0820,-49.20082847820528,10.081708908081056
HMR_0821,,
HMR_0822,,
HMR_0823,-49.20078143664938,10.081706047058104
HMR_0824,,
HMR_0825,,
HMR_0827,-38.64151863390046,8.741530418395996
HMR_0828,13.6186071422988,8.658693313598633
HMR_0829,-14.51087847212159,1.4726296663284302
HMR_0830,-11.192886524783518,1.0091862678527832
HMR_0831,-923.1866738268347,3.7039593735244125e-05
HMR_0834,5.395903448766831,9.621707916259766
HMR_0835,,
HMR_0836,,
HMR_0837,-49.20077429468367,10.081707954406738
HMR_0839,-53.43716280615939,10.053606033325195
HMR_0840,-53.07346394914251,9.865575790405272
HMR_0841,-53.43716930782918,10.053632736206056
HMR_0842,-38.641512852555934,8.741499900817871
HMR_0843,-14.510878383705004,1.4726321697235107
HMR_0844,-49.20076509675238,10.08168601989746
HMR_0846,-53.437125378465566,10.053607940673828
HMR_0847,14.069214878150603,9.734668731689451
HMR_0848,-53.07343577279795,9.86556625366211
HMR_0849,-49.20082658260634,10.081721305847168
HMR_0851,-53.43716352648465,10.053595542907717
HMR_0852,-53.4371653454167,10.053632736206056
HMR_0853,-53.43715233278815,10.05361557006836
HMR_0854,-53.43710727569979,10.053617477416992
HMR_0855,-53.43716882653412,10.05360507965088
HMR_0856,-38.641494667104354,8.741531372070312
HMR_0857,,
HMR_0858,,
HMR_0859,,
HMR_0860,-14.510877118786569,1.472624897956848
HMR_0861,,
HMR_0862,,
HMR_0863,,
HMR_0864,-13.671404109468412,1.565007567405701
HMR_0865,,
HMR_0866,,
HMR_0867,-38.64152585594104,8.74152946472168
HMR_0868,-12.5359255780498,1.124034404754639
HMR_0870,-12.54879585884396,1.1240417957305908
HMR_0871,,
HMR_0873,12.548789181967663,1.1240544319152832
HMR_0875,-12.535912670378067,1.124043107032776
HMR_0876,-49.20082327254366,10.08171272277832
HMR_0877,,
HMR_0878,,
HMR_0879,,
HMR_0880,,
HMR_0881,,
HMR_0882,,
HMR_0883,,
HMR_0884,,
HMR_0885,-13.676913611766622,1.1240503787994385
HMR_0886,-14.812406287645048,1.564987063407898
HMR_0887,-38.64151360611229,8.741497039794922
HMR_0888,,
HMR_0889,-38.64149545840954,8.741544723510742
HMR_0890,,
HMR_0891,,
HMR_0892,,
HMR_0893,,
HMR_0894,,
HMR_0895,,
HMR_0896,,
HMR_0897,,
HMR_0898,,
HMR_0899,,
HMR_0900,,
HMR_0901,,
HMR_0902,-39.78251192738702,8.741546630859375
HMR_0903,,
HMR_0904,,
HMR_0905,,
HMR_0906,,
HMR_0907,,
HMR_0908,,
HMR_0909,,
HMR_0910,,
HMR_0911,,
HMR_0912,-18.80605234920253,1.4580103158950806
HMR_0913,-463.64429868112313,4.046773392474279e-05
HMR_0917,-51.31645325215611,2.1107929569552653e-05
HMR_0931,,
HMR_0932,-426.8660736392319,8.875490188598633
HMR_0933,-426.8105370205587,8.854984283447266
HMR_0935,-426.8073609173601,8.854979515075684
HMR_0936,,
HMR_0937,-412.2754700481081,8.133296966552734
HMR_0938,-415.2014649188483,7.718221187591553
HMR_0939,-415.5690796652978,7.81652021408081
HMR_0940,-418.532733231723,7.841794490814209
HMR_0942,-415.26647688439374,9.0230073928833
HMR_0945,-5.853425529082692,3.445662021636963
HMR_0946,-418.3799420060026,9.792134284973145
HMR_0949,-5.885004303912375,3.4842841625213623
HMR_0950,-418.3766053043199,9.792133331298828
HMR_0953,-5.8844753040292375,3.4842793941497803
HMR_0954,-414.9580567203355,8.960387229919434
HMR_0957,-5.85335641770812,3.4456615447998047
HMR_0960,-258.35920446298724,13.481611251831056
HMR_0962,156.4406500265784,2.082363425870426e-05
HMR_0963,-267.2716754094071,13.481603622436523
HMR_0966,0.0,2.441406286379788e-05
HMR_0979,-362.6389356597317,10.96868133544922
HMR_0981,-406.1838257625991,7.793105602264404
HMR_0984,-4.882812390860636e-06,2.9499624361051247e-05
HMR_0985,-142.98710415013338,13.556344032287598
HMR_0986,-142.98710415013338,13.556344985961914
HMR_0987,-142.98707580566406,13.556341171264648
HMR_0988,258.36045942654243,13.481593132019045
HMR_0989,16.97447121374838,8.24355697631836
HMR_0990,6.181864321917544,2.397599458694458
HMR_0991,-204.63771276331988,13.643622398376465
HMR_0992,6.900090446193175,3.8087949752807617
HMR_0993,206.9633048068891,13.811518669128418
HMR_0994,6.835436553300504,3.735839128494263
HMR_0995,-421.7296326456965,8.463059425354004
HMR_0996,-421.4813232421875,8.463054656982422
HMR_0997,-421.7296326456965,8.463055610656738
HMR_0998,-343.40744178655785,9.048905372619627
HMR_0999,-343.4042663574219,9.048907279968262
HMR_1026,-6.835542858072166,3.735830307006836
HMR_1030,-148.19618893767787,13.854710578918455
HMR_1033,-148.19680308436747,13.85471534729004
HMR_1034,-148.1978302001953,13.85470962524414
HMR_1037,-258.2844553132003,13.455750465393066
HMR_1039,-258.2844553132003,13.45574188232422
HMR_1040,24.803452612682847,8.545077323913574
HMR_1041,-197.0940449557525,13.064952850341797
HMR_1042,-6.874799811877466,3.0812666416168213
HMR_1062,-148.2016037679446,13.854722023010254
HMR_1063,-258.28237028468857,13.455745697021484
HMR_1064,-148.14076024090787,13.814886093139648
HMR_1065,,
HMR_1066,-122.97889301066051,5.457489013671875
HMR_1067,,
HMR_1068,,
HMR_1069,-126.40326130082508,5.457495212554932
HMR_1070,,
HMR_1073,,
HMR_1074,-58.39719522722584,3.65589451789856
HMR_1077,,
HMR_1079,,
HMR_1081,-44.14407394183503,7.463205337524414
HMR_1084,,
HMR_1085,-24.60117445993825,7.505465507507324
HMR_1087,-1.1409879482783012,2.7268444682704285e-05
HMR_1089,0.0,1.7263348127016798e-05
HMR_1092,-14.404522929191089,5.437958240509033
HMR_1094,1.220703097715159e-06,2.1107929569552653e-05
HMR_1095,0.0,0.0
HMR_1097,-6.181880057528929,2.397594690322876
HMR_1099,-18.494193195672537,7.861612319946289
HMR_1102,25.2087567677504,8.545087814331055
HMR_1104,-36.53251502016879,3.799407568294555e-05
HMR_1115,-2.90200605709153,14.400995254516602
HMR_1117,74.83584671901525,9.221908569335938
HMR_1126,-406.1838257625991,7.793107986450195
HMR_1127,-406.5891320419614,7.793105125427246
HMR_1129,17.787523808261867,0.9998939037322998
HMR_1135,-34.27304067037772,1.5572935808449984e-05
HMR_1143,-6.10351571594947e-06,3.0517578125e-05
HMR_1144,-34.249318800247174,3.7900816096225753e-05
HMR_1145,147.3139576321251,3.272645699325949e-05
HMR_1148,-15.87337659423828,8.344910621643066
HMR_1150,-75.36517209547878,8.998422622680664
HMR_1154,-19.201142613654923,7.995509624481201
HMR_1156,-18.550920486450195,7.995499134063721
HMR_1158,-10.54037698479334,0.6348806619644165
HMR_1160,-8.383474349975586,0.6348876357078552
HMR_1172,-31.96642724900133,2.2804613763582893e-05
HMR_1173,138.18473914186586,2.283726462337654e-05
HMR_1185,,
HMR_1186,,
HMR_1187,147.31396068388295,1.9301010979688726e-05
HMR_1188,-34.249313307083234,3.281739554950036e-05
HMR_1189,-6.103515488575795e-07,3.2862772059161216e-05
HMR_1190,-17.278331001406293,8.344919204711914
HMR_1197,18.797869642743947,7.995499610900879
HMR_1198,19.20114642835219,7.995510101318359
HMR_1199,18.550920486450195,7.9954962730407715
HMR_1214,-31.966425417946688,1.830037035688292e-05
HMR_1215,138.18474036256896,1.4900581845722629e-05
HMR_1227,,
HMR_1232,-25.0625470448112,7.797163486480713
HMR_1240,-6.103515488575795e-07,2.1134386770427227e-05
HMR_1242,-36.55374309843865,2.082363425870426e-05
HMR_1243,166.84120380655617,2.1107929569552653e-05
HMR_1247,21.13964383175548,13.14742660522461
HMR_1252,-7.934570021461695e-06,6.439426215365529e-05
HMR_1266,-8.383477210998535,0.6348888278007507
HMR_1267,343.42988791834705,5.173247336642817e-05
HMR_1268,-75.75862612006092,5.60153421247378e-05
HMR_1269,5.493164280778728e-06,4.735242328024469e-05
HMR_1280,24.65723907853149,7.797160148620605
HMR_1283,-38.81396095387139,2.860199128917884e-05
HMR_1284,165.57078548897792,2.1143197955098003e-05
HMR_1286,-42.2253157624629,2.980116369144525e-05
HMR_1302,,
HMR_1303,,
HMR_1305,-373.285090091741,36.77587890625
HMR_1306,1.0986328561557455e-05,3.79989760403987e-05
HMR_1307,,
HMR_1311,-3.051757857974735e-06,2.344099630136043e-05
HMR_1312,-215.9381293656441,23.937820434570312
HMR_1315,-10.90912094471024,1.8704872131347656
HMR_1316,1.220703097715159e-06,2.1107929569552653e-05
HMR_1317,14.901846819434924,4.029049396514893
HMR_1318,28.37315934266433,7.678327560424805
HMR_1319,-6.98686756461391,3.980277299880981
HMR_1320,72.71328437063188,5.325133800506592
HMR_1321,-4.732644140987468,5.392091274261475
HMR_1325,222.80329382134784,23.40147018432617
HMR_1328,-1.8206643471175208,1.3993656635284424
HMR_1329,-23.50864309175,8.047898292541504
HMR_1331,-2.441406195430318e-06,1.7089843822759576e-05
HMR_1332,-1.8979120394587028,6.299389362335205
HMR_1336,-12.38535795700868,7.864337921142578
HMR_1337,,
HMR_1338,20.71788607934584,6.094733715057373
HMR_1341,-20.758790428949723,2.7441532611846924
HMR_1344,-8.120538091680366,8.397725105285645
HMR_1373,19.44348983174244,8.853861808776855
HMR_1374,-4.316087571566939,2.745211839675904
HMR_1388,-142.98710415040475,13.556344032287598
HMR_1390,-370.9071564200079,36.50025939941406
HMR_1391,-370.9071564200079,36.5002555847168
HMR_1392,,
HMR_1393,,
HMR_1403,,
HMR_1404,,
HMR_1405,,
HMR_1406,,
HMR_1407,,
HMR_1408,,
HMR_1409,,
HMR_1410,,
HMR_1411,,
HMR_1412,,
HMR_1413,-590.184042859211,47.46076583862305
HMR_1414,-523.147763976531,49.92198944091797
HMR_1416,,
HMR_1417,-520.0327736545635,50.031646728515625
HMR_1465,97.12810045356936,13.89102554321289
HMR_1470,-401.6572449527633,11.46193790435791
HMR_1473,-129.16798400879495,44.69822692871094
HMR_1477,-403.6283753238631,8.181543350219727
HMR_1478,-446.2054933903361,10.014936447143556
HMR_1479,-463.1896059355025,14.767871856689451
HMR_1490,,
HMR_1493,,
HMR_1494,,
HMR_1495,1.9717212216866715,10.739641189575195
HMR_1496,-8.82086850400647,6.986278533935547
HMR_1502,,
HMR_1503,,
HMR_1504,,
HMR_1505,,
HMR_1509,-20.23464882843981,7.858308792114258
HMR_1512,8.295404434204109,2.677748680114746
HMR_1516,-427.0971865055725,10.08691692352295
HMR_1526,-56.87184823028864,9.24297332763672
HMR_1532,66.87859381457504,2.999058246612549
HMR_1536,-403.628344806285,8.181516647338867
HMR_1538,-446.2054933903363,10.014932632446287
HMR_1539,-463.1895143827681,14.767871856689451
HMR_1540,-61.08271706573809,11.285327911376951
HMR_1543,,
HMR_1544,,
HMR_1545,,
HMR_1546,,
HMR_1547,,
HMR_1548,,
HMR_1549,-449.1206240117349,8.47079086303711
HMR_1550,,
HMR_1551,,
HMR_1552,-20.23464882843959,7.858306407928467
HMR_1557,-416.3046368342008,5.920093536376953
HMR_1558,-427.0972780583071,10.086935997009276
HMR_1565,-54.76986992828799,11.27101993560791
HMR_1620,220.3386859862813,3.4440272429492325e-05
HMR_1623,-52.50612043433596,2.7268444682704285e-05
HMR_1627,-13.414336192098176,3.607552289962769
HMR_1629,-89.52631719585852,3.931915125576779e-05
HMR_1630,398.3516235904732,5.7206416386179626e-05
HMR_1631,5.493164280778728e-06,4.080235521541909e-05
HMR_1637,-87.74797201315727,6.942343235015869
HMR_1651,15.34958654492766,3.03687596321106
HMR_1653,-19.39466452397579,3.1205809116363525
HMR_1665,45.65911659081898,2.4137842046911828e-05
HMR_1666,-192.95340843785297,2.926506749645341e-05
HMR_1681,-402.05275276366,7.82121467590332
HMR_1685,30.67255719304348,7.947503566741943
HMR_1689,,
HMR_1694,220.34206162738525,3.957413355237805e-05
HMR_1701,-89.52631261822208,4.414513023220934e-05
HMR_1703,-1.3122558812028728e-05,0.0001199542675749
HMR_1704,-87.5283203125,6.942284107208252
HMR_1706,5.7704362869262695,4.210546970367432
HMR_1708,25.9649600982666,8.116650581359863
HMR_1710,-19.445575714111328,3.120561361312866
HMR_1730,-32.06660868802918,9.699938774108888
HMR_1735,-411.91176155433374,7.978737354278564
HMR_1737,-411.07002571448845,8.473930358886719
HMR_1738,0.6262319714163027,2.2579641342163086
HMR_1739,-410.9959594856705,8.532856941223145
HMR_1740,-57.69157324726861,9.17250633239746
HMR_1741,-57.691554162839445,9.172510147094728
HMR_1742,-19.790297627191023,8.000395774841309
HMR_1743,-19.7903224249701,8.000393867492676
HMR_1744,219.0699205755677,4.2286395910196006e-05
HMR_1745,219.0699217128069,3.660073707578704e-05
HMR_1746,-409.8037967033829,13.031118392944336
HMR_1747,-404.0130216548761,7.791355133056641
HMR_1748,35.579932194449725,13.2070951461792
HMR_1749,-450.9970323404466,8.209217071533203
HMR_1750,-483.3803260468542,8.209325790405273
HMR_1751,,
HMR_1752,-220.3369471909513,2.9900997105869465e-05
HMR_1753,-229.4647811890084,2.8990094506298192e-05
HMR_1754,,
HMR_1756,,
HMR_1758,-89.43216848073945,4.470174098969437e-05
HMR_1759,-89.43215871511444,5.285800216370262e-05
HMR_1760,1.8005370293394662e-05,0.0001251663488801
HMR_1761,-1.8310546465727384e-06,0.0001089968936867
HMR_1762,-402.4579980086481,7.821238040924072
HMR_1764,209.94201441585608,4.164726851740852e-05
HMR_1765,-411.0699646793322,8.473897933959961
HMR_1766,0.6262441903684746,2.2579593658447266
HMR_1767,-410.99595949055583,8.532861709594727
HMR_1768,-57.69155417704926,9.172508239746094
HMR_1769,-57.69157324121114,9.172507286071776
HMR_1770,-19.79030716383308,8.000408172607422
HMR_1771,-19.79031670292418,8.000391960144043
HMR_1772,219.06991934250823,4.046773392474279e-05
HMR_1778,-11.477740450197636,8.02795696258545
HMR_1781,-421.9123413378155,9.637351989746094
HMR_1783,22.32013236747,9.061741828918455
HMR_1785,-402.05275276532495,7.821224689483643
HMR_1786,-402.05275276532495,7.821223735809326
HMR_1798,-411.4753319921735,8.47392749786377
HMR_1802,-402.45799800168464,7.821217536926269
HMR_1804,-462.30343337287326,8.006353378295898
HMR_1807,-12.595222801644638,3.891472816467285
HMR_1834,21.99732774067813,7.181124687194824
HMR_1836,-82.57265501484335,4.278015694580972e-05
HMR_1838,-414.69297903035374,8.335530281066895
HMR_1847,-32.066608690677654,9.699921607971191
HMR_1897,13.947513432671904,0.3780732154846191
HMR_1916,-223.0633825358429,5.980199421173893e-05
HMR_1925,209.9420058717423,4.399614772410132e-05
HMR_1927,-413.0200402441197,7.935551643371582
HMR_1928,-416.5382650546636,9.271711349487305
HMR_1929,-453.3951587560984,10.845147132873535
HMR_1931,-28.38759720799444,7.595688343048096
HMR_1932,,
HMR_1933,-409.8006784669748,10.80250072479248
HMR_1934,,
HMR_1935,,
HMR_1940,-393.1467776234953,7.782073020935059
HMR_1941,3.259455981938217,3.083737373352051
HMR_1942,,
HMR_1943,-411.0700257144885,8.473923683166504
HMR_1944,-404.7912200427893,10.322644233703612
HMR_1948,-393.9093516632632,7.839497089385986
HMR_1949,3.2594564588914565,3.083742141723633
HMR_1950,,
HMR_1951,3.2594698103868964,3.0837342739105225
HMR_1958,-480.4035983118812,16.45506477355957
HMR_1962,-50.63578389687979,9.661354064941406
HMR_1967,16.4542108198954,2.3854334354400635
HMR_1968,27.30571476872373,7.975608825683594
HMR_1970,,
HMR_1971,,
HMR_1976,-57.84265435211179,9.094029426574709
HMR_1979,16.4542050978487,2.385444164276123
HMR_1980,-13.194744109116437,3.344444751739502
HMR_1981,-404.7912505602736,10.32263469696045
HMR_1982,16.454201282153342,2.3854451179504395
HMR_1983,-13.194758413139269,3.344435691833496
HMR_1988,-393.9092601105104,7.839499473571777
HMR_1989,-414.0652955573659,8.704809188842773
HMR_1990,393.9093516853273,7.839499950408935
HMR_1991,404.7912506781356,10.322633743286133
HMR_1992,-393.1467776235002,7.782070159912109
HMR_1993,-414.0652344043477,8.70482063293457
HMR_1996,20.28995236109669,9.232592582702637
HMR_2002,57.84265816680878,9.09403133392334
HMR_2003,19.790310983592207,8.000391960144043
HMR_2007,-393.1467165883429,7.78208589553833
HMR_2010,-401.27754871559887,8.095486640930176
HMR_2011,-450.8497844823727,9.01267147064209
HMR_2014,-57.84266198150675,9.094053268432615
HMR_2016,-8.997705045435463,2.22731876373291
HMR_2018,-19.790312890940616,8.000396728515625
HMR_2029,,
HMR_2030,-113.17177418335947,6.512944221496582
HMR_2031,,
HMR_2032,,
HMR_2033,-129.09423664674526,7.613885879516602
HMR_2034,,
HMR_2040,-213.3631486803964,1.4900581845722629e-05
HMR_2041,-14.18705936337702,7.618705749511719
HMR_2061,,
HMR_2062,,
HMR_2063,,
HMR_2065,91.279132907908,1.0553964784776326e-05
HMR_2066,-6.103515488575795e-07,1.0553965694271028e-05
HMR_2067,-22.81978521066509,1.604423414391931e-05
HMR_2076,,
HMR_2077,,
HMR_2078,,
HMR_2080,91.27913473921537,1.7220138033735566e-05
HMR_2081,-1.8310546465727384e-06,2.193023101426661e-05
HMR_2082,-22.819785210682657,1.6044235962908715e-05
HMR_2087,-232.753977563226,6.072922133171232e-06
HMR_2088,,
HMR_2089,,
HMR_2090,,
HMR_2092,-1.220703097715159e-06,2.1107929569552653e-05
HMR_2093,-25.101761717590144,1.4950498552934732e-05
HMR_2094,90.01582610487391,1.4749812180525623e-05
HMR_2099,,
HMR_2100,,
HMR_2101,,
HMR_2103,6.103515488575795e-07,6.072922133171232e-06
HMR_2104,-25.10176354862791,1.041181712935213e-05
HMR_2105,100.40704687011169,8.631674063508399e-06
HMR_2114,44.62209320068541,12.251696586608888
HMR_2116,190.4228802993773,3.829196430160664e-05
HMR_2127,200.8140915574728,2.726844286371488e-05
HMR_2132,-385.9388427570507,2.577556610107422
HMR_2139,-402.1035870047523,3.311039447784424
HMR_2140,-402.1046137086231,3.3110461235046387
HMR_2142,-456.8301578994119,8.435874938964844
HMR_2143,-457.2354691980988,8.435887336730957
HMR_2190,7.311633994247828,2.991424322128296
HMR_2193,1.2666863936145203,1.8040672540664675
HMR_2210,-65.6763919133181,7.864646911621094
HMR_2211,7.311650683548251,2.991427183151245
HMR_2215,7.311657836105752,2.9914121627807617
HMR_2217,-31.201759199777086,7.719914436340332
HMR_2218,1.266681625242498,1.804104566574097
HMR_2219,-65.67642243089577,7.864654064178467
HMR_2227,,
HMR_2228,,
HMR_2229,,
HMR_2230,,
HMR_2231,,
HMR_2232,,
HMR_2233,,
HMR_2234,,
HMR_2235,,
HMR_2236,,
HMR_2237,,
HMR_2238,,
HMR_2239,,
HMR_2240,,
HMR_2241,,
HMR_2242,,
HMR_2243,,
HMR_2244,,
HMR_2245,,
HMR_2246,,
HMR_2247,,
HMR_2248,,
HMR_2249,,
HMR_2250,,
HMR_2251,,
HMR_2252,,
HMR_2253,,
HMR_2254,,
HMR_2255,,
HMR_2256,,
HMR_2257,,
HMR_2258,,
HMR_2259,7.311646392013955,2.991442918777466
HMR_2260,-31.201747755685744,7.719944953918457
HMR_2261,1.2666589754779238,1.8040846586227417
HMR_2262,-65.67638428392357,7.864644050598144
HMR_2263,7.3116425773166895,2.9914121627807617
HMR_2264,-31.201717238107165,7.719924449920654
HMR_2265,1.26663859068897,1.804064154624939
HMR_2266,-65.67639191331764,7.864657402038574
HMR_2267,7.311646392013941,2.991427659988404
HMR_2268,,
HMR_2269,,
HMR_2270,-65.67639954271279,7.864643096923828
HMR_2281,-405.6445803043992,9.1431303024292
HMR_2282,,
HMR_2284,-405.3339358510409,8.985189437866211
HMR_2286,-405.6445497868213,9.14315700531006
HMR_2287,-405.64072860474425,9.14315700531006
HMR_2288,-405.644549786821,9.14312744140625
HMR_2289,-405.644549786821,9.14313793182373
HMR_2292,-405.6445803043991,9.14314079284668
HMR_2293,-405.6446108219772,9.143136024475098
HMR_2294,-405.6445803043992,9.14314079284668
HMR_2295,,
HMR_2296,-405.6407896399002,9.143157958984377
HMR_2332,,
HMR_2334,-90.67870060763646,9.205389976501465
HMR_2336,58.11911778244991,7.256298542022705
HMR_2338,-65.67640717210716,7.864649295806885
HMR_2342,7.311650206711221,2.991410255432129
HMR_2343,-31.20174203363985,7.719949245452881
HMR_2344,1.2666610020358462,1.804070949554444
HMR_2345,-65.67642243089622,7.864633560180664
HMR_2347,7.307834746680086,2.9913926124572754
